
16:10:30.197982 can0  RX - -  1C00007E   [0] 
16:10:56.043939 can0  TX - -  18002484   [8]  02 00 00 08 33 20 44 42
16:10:56.049885 can0  RX - E  18002485   [4]  02 00 00 0C
16:10:56.053818 can0  TX - -  18002484   [8]  02 00 00 0C 00 00 00 00

16:10:56.117247 can0  RX - -  0C000783   [4]  00 00 00 02
16:10:56.125758 can0  TX - -  0C000782   [8]  03 00 00 02 00 00 00 00

16:10:56.309818 can0  RX - E  0C000785   [4]  00 00 00 04
16:10:56.333173 can0  TX - -  0C000784   [8]  03 00 00 04 00 00 00 00
16:10:56.382609 can0  RX - E  0C000783   [4]  00 00 00 02
16:10:56.393936 can0  TX - -  0C000782   [8]  03 00 00 02 00 00 00 00
16:10:56.589809 can0  RX - -  0C000785   [4]  00 00 00 04
16:10:56.599973 can0  TX - -  0C000784   [8]  03 00 00 04 00 00 00 00
16:10:56.650612 can0  RX - -  0C000783   [4]  00 00 00 02
16:10:56.660428 can0  TX - -  0C000782   [8]  03 00 00 02 00 00 00 00
16:10:56.857803 can0  RX - E  0C000785   [4]  00 00 00 04
16:10:56.872024 can0  TX - -  0C000784   [8]  03 00 00 04 00 00 00 00
16:10:56.917233 can0  RX - -  0C000783   [4]  00 00 00 02
16:10:56.932669 can0  TX - -  0C000782   [8]  03 00 00 02 00 00 00 00
16:10:57.129794 can0  RX - -  0C000785   [4]  00 00 00 04
16:10:57.135253 can0  TX - -  0C000784   [8]  03 00 00 04 00 00 00 00
16:10:57.190619 can0  RX - E  0C000783   [4]  00 00 00 02
16:10:57.201579 can0  TX - -  0C000782   [8]  03 00 00 02 00 00 00 00
16:10:57.333974 can0  RX - -  14002405   [6]  03 00 00 08 00 01
16:10:57.349010 can0  TX - -  14002404   [6]  03 00 00 08 00 01
16:10:57.458623 can0  RX - -  0C000783   [4]  00 00 00 02
16:10:57.473763 can0  TX - -  0C000782   [8]  03 00 00 02 00 00 00 00
16:10:57.605783 can0  RX - -  0C000785   [4]  00 00 00 04
16:10:57.625311 can0  TX - -  0C000784   [8]  03 00 00 04 00 00 00 00
16:10:57.730622 can0  RX - -  0C000783   [4]  00 00 00 02
16:10:57.749488 can0  TX - -  0C000782   [8]  03 00 00 02 00 00 00 00
16:10:57.881776 can0  RX - -  0C000785   [4]  00 00 00 04
16:10:57.886381 can0  TX - -  0C000784   [8]  03 00 00 04 00 00 00 00
16:10:58.006625 can0  RX - -  0C000783   [4]  00 00 00 02
16:10:58.025417 can0  TX - -  0C000782   [8]  03 00 00 02 00 00 00 00
16:10:58.141775 can0  RX - E  0C000785   [4]  00 00 00 04
16:10:58.161135 can0  TX - -  0C000784   [8]  03 00 00 04 00 00 00 00
16:10:58.282630 can0  RX - -  0C000783   [4]  00 00 00 02
16:10:58.303987 can0  TX - -  0C000782   [8]  03 00 00 02 00 00 00 00
16:10:58.417762 can0  RX - -  0C000785   [4]  00 00 00 04
16:10:58.431567 can0  TX - -  0C000784   [8]  03 00 00 04 00 00 00 00
16:10:58.558636 can0  RX - -  0C000783   [4]  00 00 00 02
16:10:58.563935 can0  TX - -  0C000782   [8]  03 00 00 02 00 00 00 00
16:10:58.685755 can0  RX - -  0C000785   [4]  00 00 00 04
16:10:58.701569 can0  TX - -  0C000784   [8]  03 00 00 04 00 00 00 00
16:10:58.818636 can0  RX - -  0C000783   [4]  00 00 00 02
16:10:58.835432 can0  TX - -  0C000782   [8]  03 00 00 02 00 00 00 00
16:10:58.957751 can0  RX - E  0C000785   [4]  00 00 00 04
16:10:58.969147 can0  TX - -  0C000784   [8]  03 00 00 04 00 00 00 00
16:10:59.090644 can0  RX - -  0C000783   [4]  00 00 00 02
16:10:59.103032 can0  TX - -  0C000782   [8]  03 00 00 02 00 00 00 00
16:10:59.225744 can0  RX - -  0C000785   [4]  00 00 00 04
16:10:59.240956 can0  TX - -  0C000784   [8]  03 00 00 04 00 00 00 00
16:10:59.358644 can0  RX - -  0C000783   [4]  00 00 00 02
16:10:59.364680 can0  TX - -  0C000782   [8]  03 00 00 02 00 00 00 00
16:10:59.497737 can0  RX - -  0C000785   [4]  00 00 00 04
16:10:59.513803 can0  TX - -  0C000784   [8]  03 00 00 04 00 00 00 00
16:10:59.622646 can0  RX - -  0C000783   [4]  00 00 00 02
16:10:59.637512 can0  TX - -  0C000782   [8]  03 00 00 02 00 00 00 00
16:10:59.769730 can0  RX B E  0C000785   [4]  00 00 00 04
16:10:59.775801 can0  TX - -  0C000784   [8]  03 00 00 04 00 00 00 00
16:10:59.894651 can0  RX - -  0C000783   [4]  00 00 00 02
16:10:59.911181 can0  TX - -  0C000782   [8]  03 00 00 02 00 00 00 00
16:11:00.033724 can0  RX - -  0C000785   [4]  00 00 00 04
16:11:00.048438 can0  TX - -  0C000784   [8]  03 00 00 04 00 00 00 00
16:11:00.166651 can0  RX - -  0C000783   [4]  00 00 00 02
16:11:00.176681 can0  TX - -  0C000782   [8]  03 00 00 02 00 00 00 00
16:11:00.305717 can0  RX - -  0C000785   [4]  00 00 00 04
16:11:00.317468 can0  TX - -  0C000784   [8]  03 00 00 04 00 00 00 00
16:11:00.434658 can0  RX - E  0C000783   [4]  00 00 00 02
16:11:00.440704 can0  TX - -  0C000782   [8]  03 00 00 02 00 00 00 00
16:11:00.573711 can0  RX - -  0C000785   [4]  00 00 00 04
16:11:00.586243 can0  TX - -  0C000784   [8]  03 00 00 04 00 00 00 00
16:11:00.698659 can0  RX - E  0C000783   [4]  00 00 00 02
16:11:00.714727 can0  TX - -  0C000782   [8]  03 00 00 02 00 00 00 00
16:11:00.841703 can0  RX - -  0C000785   [4]  00 00 00 04
16:11:00.862598 can0  TX - -  0C000784   [8]  03 00 00 04 00 00 00 00
16:11:00.970663 can0  RX - -  0C000783   [4]  00 00 00 02
16:11:00.978243 can0  TX - -  0C000782   [8]  03 00 00 02 00 00 00 00
16:11:01.117698 can0  RX - -  0C000785   [4]  00 00 00 04
16:11:01.137341 can0  TX - -  0C000784   [8]  03 00 00 04 00 00 00 00
16:11:01.234662 can0  RX - -  0C000783   [4]  00 00 00 02
16:11:01.249388 can0  TX - -  0C000782   [8]  03 00 00 02 00 00 00 00
16:11:01.393693 can0  RX - -  0C000785   [4]  00 00 00 04
16:11:01.400370 can0  TX - -  0C000784   [8]  03 00 00 04 00 00 00 00
16:11:01.506669 can0  RX - -  0C000783   [4]  00 00 00 02
16:11:01.517492 can0  TX - -  0C000782   [8]  03 00 00 02 00 00 00 00
16:11:01.657684 can0  RX - -  0C000785   [4]  00 00 00 04
16:11:01.672980 can0  TX - -  0C000784   [8]  03 00 00 04 00 00 00 00
16:11:01.774668 can0  RX B E  0C000783   [4]  00 00 00 02
16:11:01.785743 can0  TX - -  0C000782   [8]  03 00 00 02 00 00 00 00
16:11:01.929680 can0  RX - -  0C000785   [4]  00 00 00 04
16:11:01.934767 can0  TX - -  0C000784   [8]  03 00 00 04 00 00 00 00
16:11:02.042675 can0  RX - -  0C000783   [4]  00 00 00 02
16:11:02.052432 can0  TX - -  0C000782   [8]  03 00 00 02 00 00 00 00
16:11:02.189672 can0  RX - -  0C000785   [4]  00 00 00 04
16:11:02.199975 can0  TX - -  0C000784   [8]  03 00 00 04 00 00 00 00
16:11:02.306678 can0  RX - -  0C000783   [4]  00 00 00 02
16:11:02.317506 can0  TX - -  0C000782   [8]  03 00 00 02 00 00 00 00
16:11:02.457664 can0  RX - -  0C000785   [4]  00 00 00 04
16:11:02.473640 can0  TX - -  0C000784   [8]  03 00 00 04 00 00 00 00
16:11:02.574678 can0  RX - -  0C000783   [4]  00 00 00 02
16:11:02.581639 can0  TX - -  0C000782   [8]  03 00 00 02 00 00 00 00
16:11:02.729656 can0  RX - -  0C000785   [4]  00 00 00 04
16:11:02.741154 can0  TX - -  0C000784   [8]  03 00 00 04 00 00 00 00
16:11:02.838683 can0  RX - -  0C000783   [4]  00 00 00 02
16:11:02.849510 can0  TX - -  0C000782   [8]  03 00 00 02 00 00 00 00
16:11:02.997655 can0  RX - -  0C000785   [4]  00 00 00 04
16:11:03.001045 can0  TX - -  0C000784   [8]  03 00 00 04 00 00 00 00
16:11:03.106687 can0  RX - -  0C000783   [4]  00 00 00 02
16:11:03.117521 can0  TX - -  0C000782   [8]  03 00 00 02 00 00 00 00
16:11:03.257645 can0  RX - E  0C000785   [4]  00 00 00 04
16:11:03.272077 can0  TX - -  0C000784   [8]  03 00 00 04 00 00 00 00
16:11:03.374687 can0  RX - -  0C000783   [4]  00 00 00 02
16:11:03.383291 can0  TX - -  0C000782   [8]  03 00 00 02 00 00 00 00
16:11:03.529638 can0  RX - -  0C000785   [4]  00 00 00 04
16:11:03.542403 can0  TX - -  0C000784   [8]  03 00 00 04 00 00 00 00
16:11:03.638692 can0  RX - -  0C000783   [4]  00 00 00 02
16:11:03.659395 can0  TX - -  0C000782   [8]  03 00 00 02 00 00 00 00
16:11:03.797633 can0  RX - E  0C000785   [4]  00 00 00 04
16:11:03.805965 can0  TX - -  0C000784   [8]  03 00 00 04 00 00 00 00
16:11:03.917228 can0  RX - -  0C000783   [4]  00 00 00 02
16:11:03.928704 can0  TX - -  0C000782   [8]  03 00 00 02 00 00 00 00
16:11:04.061626 can0  RX - -  0C000785   [4]  00 00 00 04
16:11:04.074048 can0  TX - -  0C000784   [8]  03 00 00 04 00 00 00 00
16:11:04.186701 can0  RX - -  0C000783   [4]  00 00 00 02
16:11:04.197232 can0  TX - -  0C000782   [8]  03 00 00 02 00 00 00 00
16:11:04.329621 can0  RX - -  0C000785   [4]  00 00 00 04
16:11:04.344875 can0  TX - -  0C000784   [8]  03 00 00 04 00 00 00 00
16:11:04.454700 can0  RX - -  0C000783   [4]  00 00 00 02
16:11:04.469161 can0  TX - -  0C000782   [8]  03 00 00 02 00 00 00 00
16:11:04.601611 can0  RX - -  0C000785   [4]  00 00 00 04
16:11:04.617450 can0  TX - -  0C000784   [8]  03 00 00 04 00 00 00 00
16:11:04.726706 can0  RX - -  0C000783   [4]  00 00 00 02
16:11:04.733868 can0  TX - -  0C000782   [8]  03 00 00 02 00 00 00 00
16:11:04.873605 can0  RX - -  0C000785   [4]  00 00 00 04
16:11:04.887192 can0  TX - -  0C000784   [8]  03 00 00 04 00 00 00 00
16:11:04.990709 can0  RX - -  0C000783   [4]  00 00 00 02
16:11:05.007440 can0  TX - -  0C000782   [8]  03 00 00 02 00 00 00 00
16:11:05.141601 can0  RX - -  0C000785   [4]  00 00 00 04
16:11:05.154206 can0  TX - -  0C000784   [8]  03 00 00 04 00 00 00 00
16:11:05.262713 can0  RX - -  0C000783   [4]  00 00 00 02
16:11:05.278282 can0  TX - -  0C000782   [8]  03 00 00 02 00 00 00 00
16:11:05.409594 can0  RX - -  0C000785   [4]  00 00 00 04
16:11:05.429154 can0  TX - -  0C000784   [8]  03 00 00 04 00 00 00 00
16:11:05.534707 can0  RX - E  0C000783   [4]  00 00 00 02
16:11:05.546302 can0  TX - -  0C000782   [8]  03 00 00 02 00 00 00 00
16:11:05.685585 can0  RX - -  0C000785   [4]  00 00 00 04
16:11:05.695156 can0  TX - -  0C000784   [8]  03 00 00 04 00 00 00 00
16:11:05.802716 can0  RX - -  0C000783   [4]  00 00 00 02
16:11:05.816568 can0  TX - -  0C000782   [8]  03 00 00 02 00 00 00 00
16:11:05.877510 can0  RX - E  08002505   [3]  01 00 01
16:11:05.892770 can0  TX - -  00080300   [6]  00 00 40 05 00 08
16:11:05.894834 can0  RX B E  0009533C   [6]  00 00 40 05 00 08
16:11:05.896938 can0  TX - -  18002502   [3]  01 00 01
16:11:05.909510 can0  RX - E  08002505   [3]  01 00 02
16:11:05.941507 can0  RX - -  08002505   [3]  01 00 03

16:11:05.949580 can0  RX B E  0C000785   [4]  00 00 00 04
16:11:05.969144 can0  TX - -  0C000784   [8]  03 00 00 04 00 00 00 00

16:11:05.973579 can0  RX - -  08002505   [3]  01 00 04
16:11:06.005507 can0  RX - E  08002505   [3]  01 00 05
16:11:06.037505 can0  RX - -  08002505   [3]  01 00 04
16:11:06.069502 can0  RX - E  08002505   [3]  01 00 06
16:11:06.101518 can0  RX - E  08002505   [3]  01 00 0E
16:11:06.133519 can0  RX - -  08002505   [3]  01 00 0F
16:11:06.143107 can0  TX - -  00080300   [6]  00 00 40 05 00 70
16:11:06.145156 can0  RX B E  0009533C   [6]  00 00 40 05 00 70
16:11:06.150721 can0  RX B E  0C000783   [4]  00 00 00 02
16:11:06.154970 can0  TX - -  18002502   [3]  01 00 0E
16:11:06.165502 can0  RX - E  08002505   [3]  01 00 11

16:11:06.173015 can0  TX - -  0C000782   [8]  03 00 00 02 00 00 00 00

16:11:06.225572 can0  RX - -  0C000785   [4]  00 00 00 04

16:11:06.229502 can0  RX B E  08002505   [3]  01 00 12

16:11:06.232869 can0  TX - -  0C000784   [8]  03 00 00 04 00 00 00 00

16:11:06.261505 can0  RX - E  08002505   [3]  01 00 10
16:11:06.293521 can0  RX - -  08002505   [3]  01 00 0F
16:11:06.325503 can0  RX - -  08002505   [3]  01 00 10
16:11:06.357495 can0  RX - E  08002505   [3]  01 00 11
16:11:06.389505 can0  RX - E  08002505   [3]  01 00 12
16:11:06.393768 can0  TX - -  00080300   [6]  00 00 40 05 00 88
16:11:06.395808 can0  RX B E  0009533C   [6]  00 00 40 05 00 88
16:11:06.402200 can0  TX - -  18002502   [3]  01 00 11
16:11:06.421492 can0  RX - -  08002505   [3]  01 00 13
16:11:06.453512 can0  RX - -  08002505   [3]  01 00 14
16:11:06.485495 can0  RX - E  08002505   [3]  01 00 15

16:11:06.489567 can0  RX - -  0C000785   [4]  00 00 00 04
16:11:06.499608 can0  TX - -  0C000784   [8]  03 00 00 04 00 00 00 00

16:11:06.517492 can0  RX - E  08002505   [3]  01 00 18
16:11:06.549497 can0  RX - E  08002505   [3]  01 00 19
16:11:06.581504 can0  RX - -  08002505   [3]  01 00 1A
16:11:06.644327 can0  TX - -  00080300   [6]  00 00 40 05 00 D0
16:11:06.645505 can0  RX - -  08002505   [3]  01 00 1C
16:11:06.647059 can0  RX - E  0009533C   [6]  00 00 40 05 00 D0
16:11:06.658727 can0  RX - E  0C000783   [4]  00 00 00 02
16:11:06.661103 can0  TX - -  18002502   [3]  01 00 1A
16:11:06.677493 can0  RX - E  08002505   [3]  01 00 1D
16:11:06.679340 can0  TX - -  0C000782   [8]  03 00 00 02 00 00 00 00
16:11:06.709489 can0  RX - E  08002505   [3]  01 00 1E
16:11:06.741490 can0  RX - -  08002505   [3]  01 00 1C
16:11:06.757560 can0  RX B E  0C000785   [4]  00 00 00 04
16:11:06.769939 can0  TX - -  0C000784   [8]  03 00 00 04 00 00 00 00
16:11:06.773585 can0  RX - E  08002505   [3]  01 00 1D
16:11:06.805490 can0  RX - E  08002505   [3]  01 00 1E
16:11:06.837487 can0  RX - -  08002505   [3]  01 00 1C
16:11:06.894954 can0  TX - -  00080300   [6]  00 00 40 05 00 E0
16:11:06.896998 can0  RX - -  0009533C   [6]  00 00 40 05 00 E0
16:11:06.907677 can0  TX - -  18002502   [3]  01 00 1C
16:11:06.933481 can0  RX - -  08002505   [3]  01 00 1E
16:11:06.965484 can0  RX - -  08002505   [3]  01 00 1C

16:11:07.025552 can0  RX - -  0C000785   [4]  00 00 00 04

16:11:07.029479 can0  RX B E  08002505   [3]  01 00 1D

16:11:07.041558 can0  TX - -  0C000784   [8]  03 00 00 04 00 00 00 00

16:11:07.061484 can0  RX B E  08002505   [3]  01 00 1C
16:11:07.125480 can0  RX - -  08002505   [3]  01 00 1D
16:11:07.145453 can0  TX - -  00080300   [6]  00 00 40 05 00 E8
16:11:07.147498 can0  RX - -  0009533C   [6]  00 00 40 05 00 E8
16:11:07.154959 can0  TX - -  18002502   [3]  01 00 1D
16:11:07.157495 can0  RX - -  08002505   [3]  01 00 1E
16:11:07.189480 can0  RX - E  08002505   [3]  01 00 20
16:11:07.253474 can0  RX - -  08002505   [3]  01 00 21
16:11:07.285475 can0  RX - E  08002505   [3]  01 00 22

16:11:07.297546 can0  RX - E  0C000785   [4]  00 00 00 04
16:11:07.308114 can0  TX - -  0C000784   [8]  03 00 00 04 00 00 00 00

16:11:07.396068 can0  TX - -  00080300   [6]  00 00 40 05 01 10
16:11:07.398123 can0  RX B E  0009533C   [6]  00 00 40 05 01 10
16:11:07.405763 can0  TX - -  18002502   [3]  01 00 22

16:11:07.565539 can0  RX - -  0C000785   [4]  00 00 00 04
16:11:07.571315 can0  TX - -  0C000784   [8]  03 00 00 04 00 00 00 00

16:11:07.662739 can0  RX - E  0C000783   [4]  00 00 00 02
16:11:07.681725 can0  TX - -  0C000782   [8]  03 00 00 02 00 00 00 00

16:11:07.765466 can0  RX B E  08002505   [3]  01 00 23
16:11:07.776309 can0  TX - -  00080300   [6]  00 00 40 05 01 18
16:11:07.778307 can0  RX - -  0009533C   [6]  00 00 40 05 01 18
16:11:07.784635 can0  TX - -  18002502   [3]  01 00 23
16:11:07.797464 can0  RX - E  08002505   [3]  01 00 24

16:11:07.825533 can0  RX B E  0C000785   [4]  00 00 00 04

16:11:07.829460 can0  RX - -  08002505   [3]  01 00 23

16:11:07.855143 can0  TX - -  0C000784   [8]  03 00 00 04 00 00 00 00

16:11:07.861463 can0  RX - E  08002505   [3]  01 00 24
16:11:07.925458 can0  RX - -  08002505   [3]  01 00 26
16:11:07.957456 can0  RX - -  08002505   [3]  01 00 28
16:11:07.989459 can0  RX - E  08002505   [3]  01 00 2B
16:11:08.021455 can0  RX - -  08002505   [3]  01 00 2C
16:11:08.026672 can0  TX - -  00080300   [6]  00 00 40 05 01 58
16:11:08.028672 can0  RX - -  0009533C   [6]  00 00 40 05 01 58
16:11:08.031849 can0  TX - -  18002502   [3]  01 00 2B
16:11:08.085454 can0  RX - E  08002505   [3]  01 00 34

16:11:08.109528 can0  RX - E  0C000785   [4]  00 00 00 04

16:11:08.117454 can0  RX - -  08002505   [3]  01 00 35

16:11:08.129511 can0  TX - -  0C000784   [8]  03 00 00 04 00 00 00 00

16:11:08.149464 can0  RX - E  08002505   [3]  01 00 38
16:11:08.181454 can0  RX - E  08002505   [3]  01 00 39
16:11:08.213452 can0  RX - E  08002505   [3]  01 00 3B
16:11:08.245454 can0  RX - E  08002505   [3]  01 00 3D
16:11:08.277453 can0  TX - -  00080300   [6]  00 00 40 05 01 E8
16:11:08.277996 can0  RX - E  08002505   [3]  01 00 3E
16:11:08.279506 can0  RX - -  0009533C   [6]  00 00 40 05 01 E8
16:11:08.286745 can0  RX - E  0C000783   [4]  00 00 00 02
16:11:08.309452 can0  RX - E  08002505   [3]  01 00 41
16:11:08.320908 can0  TX - -  18002502   [3]  01 00 3D
16:11:08.341452 can0  RX - E  08002505   [3]  01 00 40
16:11:08.342793 can0  TX - -  0C000782   [8]  03 00 00 02 00 00 00 00
16:11:08.373457 can0  RX - E  08002505   [3]  01 00 3F
16:11:08.385522 can0  RX - E  0C000785   [4]  00 00 00 04
16:11:08.421556 can0  TX - -  0C000784   [8]  03 00 00 04 00 00 00 00
16:11:08.469449 can0  RX - E  08002505   [3]  01 00 40
16:11:08.501445 can0  RX - E  08002505   [3]  01 00 41
16:11:08.565437 can0  RX - -  08002505   [3]  01 00 42
16:11:08.567087 can0  TX - -  00080300   [6]  00 00 40 05 02 00
16:11:08.569135 can0  RX - E  0009533C   [6]  00 00 40 05 02 00
16:11:08.577770 can0  TX - -  18002502   [3]  01 00 40
16:11:08.629438 can0  RX - -  08002505   [3]  01 00 43
16:11:08.677510 can0  RX - E  0C000785   [4]  00 00 00 04
16:11:08.680541 can0  TX - -  0C000784   [8]  03 00 00 04 00 00 00 00
16:11:08.725433 can0  RX - -  08002505   [3]  01 00 44
16:11:08.757431 can0  RX - E  08002505   [3]  01 00 46
16:11:08.817489 can0  TX - -  00080300   [6]  00 00 40 05 02 30
16:11:08.819544 can0  RX B E  0009533C   [6]  00 00 40 05 02 30
16:11:08.824979 can0  TX - -  18002502   [3]  01 00 46
16:11:08.937509 can0  RX - -  0C000785   [4]  00 00 00 04
16:11:08.948832 can0  TX - -  0C000784   [8]  03 00 00 04 00 00 00 00
16:11:09.078757 can0  RX - -  0C000783   [4]  00 00 00 02
16:11:09.084888 can0  TX - -  0C000782   [8]  03 00 00 02 00 00 00 00
16:11:09.141435 can0  RX - -  08002505   [3]  01 00 47
16:11:09.145621 can0  TX - -  00080300   [6]  00 00 40 05 02 38
16:11:09.147664 can0  RX - E  0009533C   [6]  00 00 40 05 02 38
16:11:09.154491 can0  TX - -  18002502   [3]  01 00 47
16:11:09.173429 can0  RX - E  08002505   [3]  01 00 48
16:11:09.205512 can0  RX - E  0C000785   [4]  00 00 00 04
16:11:09.205994 can0  RX - E  08002505   [3]  01 00 49
16:11:09.225214 can0  TX - -  0C000784   [8]  03 00 00 04 00 00 00 00
16:11:09.237420 can0  RX - E  08002505   [3]  01 00 46
16:11:09.269429 can0  RX - E  08002505   [3]  01 00 48
16:11:09.333422 can0  RX - -  08002505   [3]  01 00 49
16:11:09.410758 can0  RX - E  0C000783   [4]  00 00 00 02
16:11:09.412462 can0  TX - -  00080300   [6]  00 00 40 05 02 48
16:11:09.417421 can0  RX - -  0009533C   [6]  00 00 40 05 02 48
16:11:09.423436 can0  TX - -  18002502   [3]  01 00 49

16:11:09.453932 can0  TX - -  0C000782   [8]  03 00 00 02 00 00 00 00
16:11:09.481495 can0  RX - E  0C000785   [4]  00 00 00 04
16:11:09.486684 can0  TX - -  0C000784   [8]  03 00 00 04 00 00 00 00
16:11:09.710762 can0  RX - -  0C000783   [4]  00 00 00 02
16:11:09.729581 can0  TX - -  0C000782   [8]  03 00 00 02 00 00 00 00
16:11:09.741488 can0  RX - E  0C000785   [4]  00 00 00 04
16:11:09.762542 can0  TX - -  0C000784   [8]  03 00 00 04 00 00 00 00
16:11:09.986763 can0  RX - -  0C000783   [4]  00 00 00 02
16:11:09.997312 can0  TX - -  0C000782   [8]  03 00 00 02 00 00 00 00
16:11:10.017480 can0  RX - -  0C000785   [4]  00 00 00 04
16:11:10.029956 can0  TX - -  0C000784   [8]  03 00 00 04 00 00 00 00

16:11:10.165400 can0  RX - -  08002505   [3]  01 00 46
16:11:10.185250 can0  TX - -  00080300   [6]  00 00 40 05 02 30
16:11:10.187300 can0  RX B E  0009533C   [6]  00 00 40 05 02 30
16:11:10.195507 can0  TX - -  18002502   [3]  01 00 46
16:11:10.197412 can0  RX - -  08002505   [3]  01 00 47
16:11:10.229395 can0  RX - -  08002505   [3]  01 00 44
16:11:10.261398 can0  RX - E  08002505   [3]  01 00 45

16:11:10.285474 can0  RX - E  0C000785   [4]  00 00 00 04
16:11:10.293951 can0  TX - -  0C000784   [8]  03 00 00 04 00 00 00 00

16:11:10.325396 can0  RX - -  08002505   [3]  01 00 44
16:11:10.357400 can0  RX B E  08002505   [3]  01 00 42
16:11:10.389402 can0  RX - -  08002505   [3]  01 00 41
16:11:10.435653 can0  TX - -  00080300   [6]  00 00 40 05 02 08
16:11:10.437702 can0  RX B E  0009533C   [6]  00 00 40 05 02 08
16:11:10.441784 can0  TX - -  18002502   [3]  01 00 41
16:11:10.453401 can0  RX - -  08002505   [3]  01 00 3F
16:11:10.517397 can0  RX - E  08002505   [3]  01 00 3C

16:11:10.549482 can0  RX - E  0C000785   [4]  00 00 00 04

16:11:10.550158 can0  RX B -  08002505   [3]  01 00 3B

16:11:10.565361 can0  TX - -  0C000784   [8]  03 00 00 04 00 00 00 00

16:11:10.581403 can0  RX - E  08002505   [3]  01 00 38
16:11:10.613394 can0  RX - E  08002505   [3]  01 00 37
16:11:10.645396 can0  RX - E  08002505   [3]  01 00 35
16:11:10.686234 can0  TX - -  00080300   [6]  00 00 40 05 01 A8
16:11:10.688271 can0  RX - -  0009533C   [6]  00 00 40 05 01 A8

16:11:10.698769 can0  RX - E  0C000783   [4]  00 00 00 02

16:11:10.700823 can0  TX - -  18002502   [3]  01 00 35

16:11:10.720210 can0  TX - -  0C000782   [8]  03 00 00 02 00 00 00 00

16:11:10.821459 can0  RX - -  0C000785   [4]  00 00 00 04
16:11:10.824735 can0  TX - -  0C000784   [8]  03 00 00 04 00 00 00 00
16:11:10.974778 can0  RX - -  0C000783   [4]  00 00 00 02
16:11:10.986700 can0  TX - -  0C000782   [8]  03 00 00 02 00 00 00 00
16:11:11.081458 can0  RX - -  0C000785   [4]  00 00 00 04
16:11:11.094702 can0  TX - -  0C000784   [8]  03 00 00 04 00 00 00 00
16:11:11.242780 can0  RX - -  0C000783   [4]  00 00 00 02
16:11:11.249036 can0  TX - -  0C000782   [8]  03 00 00 02 00 00 00 00
16:11:11.349448 can0  RX - -  0C000785   [4]  00 00 00 04
16:11:11.361195 can0  TX - -  0C000784   [8]  03 00 00 04 00 00 00 00
16:11:11.506789 can0  RX - -  0C000783   [4]  00 00 00 02
16:11:11.517984 can0  TX - -  0C000782   [8]  03 00 00 02 00 00 00 00
16:11:11.617443 can0  RX - -  0C000785   [4]  00 00 00 04
16:11:11.630124 can0  TX - -  0C000784   [8]  03 00 00 04 00 00 00 00
16:11:11.774785 can0  RX - -  0C000783   [4]  00 00 00 02
16:11:11.780567 can0  TX - -  0C000782   [8]  03 00 00 02 00 00 00 00
16:11:11.885437 can0  RX - -  0C000785   [4]  00 00 00 04
16:11:11.895047 can0  TX - -  0C000784   [8]  03 00 00 04 00 00 00 00
16:11:12.034789 can0  RX - -  0C000783   [4]  00 00 00 02
16:11:12.053292 can0  TX - -  0C000782   [8]  03 00 00 02 00 00 00 00
16:11:12.149426 can0  RX - -  0C000785   [4]  00 00 00 04
16:11:12.159438 can0  TX - -  0C000784   [8]  03 00 00 04 00 00 00 00
16:11:12.310790 can0  RX - -  0C000783   [4]  00 00 00 02
16:11:12.320496 can0  TX - -  0C000782   [8]  03 00 00 02 00 00 00 00
16:11:12.417423 can0  RX - -  0C000785   [4]  00 00 00 04
16:11:12.429028 can0  TX - -  0C000784   [8]  03 00 00 04 00 00 00 00
16:11:12.574798 can0  RX - -  0C000783   [4]  00 00 00 02
16:11:12.583278 can0  TX - -  0C000782   [8]  03 00 00 02 00 00 00 00
16:11:12.685419 can0  RX - -  0C000785   [4]  00 00 00 04
16:11:12.698050 can0  TX - -  0C000784   [8]  03 00 00 04 00 00 00 00
16:11:12.838797 can0  RX - -  0C000783   [4]  00 00 00 02
16:11:12.857925 can0  TX - -  0C000782   [8]  03 00 00 02 00 00 00 00
16:11:12.953410 can0  RX - -  0C000785   [4]  00 00 00 04
16:11:12.973655 can0  TX - -  0C000784   [8]  03 00 00 04 00 00 00 00
16:11:13.117230 can0  RX - -  0C000783   [4]  00 00 00 02
16:11:13.132985 can0  TX - -  0C000782   [8]  03 00 00 02 00 00 00 00
16:11:13.229403 can0  RX - -  0C000785   [4]  00 00 00 04
16:11:13.246326 can0  TX - -  0C000784   [8]  03 00 00 04 00 00 00 00
16:11:13.390801 can0  RX - -  0C000783   [4]  00 00 00 02
16:11:13.398754 can0  TX - -  0C000782   [8]  03 00 00 02 00 00 00 00
16:11:13.501398 can0  RX - -  0C000785   [4]  00 00 00 04
16:11:13.516517 can0  TX - -  0C000784   [8]  03 00 00 04 00 00 00 00
16:11:13.654804 can0  RX - -  0C000783   [4]  00 00 00 02
16:11:13.666560 can0  TX - -  0C000782   [8]  03 00 00 02 00 00 00 00
16:11:13.773387 can0  RX - -  0C000785   [4]  00 00 00 04
16:11:13.779700 can0  TX - -  0C000784   [8]  03 00 00 04 00 00 00 00
16:11:13.922808 can0  RX - -  0C000783   [4]  00 00 00 02
16:11:13.936985 can0  TX - -  0C000782   [8]  03 00 00 02 00 00 00 00
16:11:14.037384 can0  RX - -  0C000785   [4]  00 00 00 04
